customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_disc_corr,TotalCharges_disc_corr
6559-PDZLR,1,0,0,0,1,0,2,0,0,1,1,1,1,0,1,3,0,1,2
8992-OBVDG,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,1,1
4273-MBHYA,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,3,0,0,0
4724-WXVWF,1,0,0,0,1,1,2,1,0,0,1,0,1,0,1,3,0,2,3
5701-GUXDC,0,0,1,0,0,2,1,1,0,1,0,0,0,1,0,1,0,1,1
1460-UZPRJ,1,0,1,0,1,0,0,2,2,2,2,2,2,2,0,2,0,3,1
6082-GLJIX,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,1,0
5143-EGQFK,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,3,1,1,0
4919-IKATY,1,0,1,1,1,1,2,1,0,1,0,0,0,0,1,3,1,0,1
2495-TTHBQ,0,0,0,1,1,0,0,2,2,2,2,2,2,1,1,2,0,0,0
0485-ZBSLN,1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,1,0,3,2
3810-PJUHR,1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,2,0,3,2
9050-QLROH,1,0,0,0,1,1,2,0,0,1,0,0,1,0,1,1,1,1,2
0847-HGRML,1,0,0,1,1,0,0,2,2,2,2,2,2,2,0,0,0,3,1
8232-CTLKO,0,0,1,1,1,0,1,1,0,0,0,1,0,2,1,3,0,3,3
9227-YBAXE,0,0,1,1,1,1,1,1,1,0,1,1,1,2,1,0,0,3,3
6168-WFVVF,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0
9860-LISIZ,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,2,1
0112-QAWRZ,1,0,1,1,1,1,2,0,0,1,0,1,0,0,1,0,0,1,2
0877-SDMBN,0,0,0,0,1,1,2,1,0,1,0,1,1,1,1,0,1,2,3
2786-GCDPI,0,1,0,0,1,1,2,0,0,1,1,1,1,0,1,3,0,2,3
4043-MKDTV,1,0,1,0,1,0,2,0,1,1,1,1,1,2,1,3,0,3,3
8065-YKXKD,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,1,1,1
9637-EIHEQ,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3,1,0,0
9229-RQABD,1,0,0,0,1,1,0,2,2,2,2,2,2,1,0,2,0,1,1
8313-KTIHG,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,0,0,0
5320-BRKGK,0,0,1,1,1,1,1,1,0,1,1,1,0,2,0,2,0,3,3
6284-KMNUF,0,0,1,0,1,1,2,1,0,0,0,1,1,1,1,3,0,3,3
9689-PTNPG,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,3,1,0,0
9465-RWMXL,1,0,1,0,1,1,2,0,0,1,0,0,0,0,1,3,1,2,2
6229-UOLQL,1,0,1,1,0,2,1,1,1,0,1,1,0,1,1,2,0,3,2
2362-IBOOY,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,3,1,2,2
3137-LUPIX,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,2,0,0,0
0843-WTBXE,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1,2,3
6143-JQKEA,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1
8676-OOQEJ,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,3,0,0,0
5515-IDEJJ,1,0,1,1,1,0,0,2,2,2,2,2,2,0,0,2,1,0,0
9701-CDXHR,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,2,2
7450-NWRTR,1,1,0,0,1,1,2,0,0,1,0,1,1,0,1,3,1,1,1
8124-NZVGJ,0,0,0,0,0,2,1,0,0,0,1,1,1,1,1,2,0,0,0
2162-FRZAA,1,0,1,1,0,2,1,0,1,1,1,0,0,2,0,0,0,3,2
5376-DEQCP,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0
5118-MUEYH,0,0,1,0,1,1,2,0,1,0,1,1,1,0,1,1,0,2,3
9095-HFAFX,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0
5627-TVBPP,0,0,0,1,1,0,0,2,2,2,2,2,2,1,1,1,0,2,1
2379-ENZGV,1,0,0,0,1,0,2,0,1,0,0,1,0,0,1,3,1,0,1
3936-QQFLL,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
2589-AYCRP,0,0,0,0,1,0,0,2,2,2,2,2,2,1,0,0,0,2,1
4067-HLYQI,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,2
5124-EOGYE,1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,2,0,2,1
5057-RKGLH,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,2,0,0,0
0292-WEGCH,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,3,0,2,3
8910-ICHIU,0,0,0,0,1,0,2,1,1,1,0,1,0,1,1,1,0,2,3
4097-YODCF,1,0,0,1,1,1,2,1,1,0,0,1,1,1,1,3,0,2,2
9715-WZCLW,1,0,1,1,1,1,2,1,0,0,0,1,1,2,1,3,0,3,3
9786-YWNHU,0,0,1,1,1,0,1,1,1,1,1,0,0,2,0,2,0,3,3
6407-GSJNL,0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,0,0,2,1
6005-OBZPH,0,1,0,0,1,1,2,0,1,0,0,1,0,0,1,3,1,1,2
4049-ZPALD,0,0,1,0,1,0,2,1,0,1,0,1,1,2,1,0,0,3,3
7932-WPTDS,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,3,1,0,0
3733-UOCWF,1,1,1,0,1,1,2,0,1,0,1,0,0,1,1,0,0,3,3
6833-JMZYP,0,0,0,0,1,0,2,0,0,1,0,1,1,0,1,1,0,1,2
2722-VOJQL,1,0,0,0,1,1,2,0,1,0,1,1,1,1,1,1,1,3,3
1310-QRITU,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,0,1,1
8961-QDZZJ,0,0,1,1,1,0,2,0,1,0,0,1,1,1,1,3,0,3,3
9715-SBVSU,1,0,1,1,1,0,1,1,1,0,0,0,1,2,1,0,0,1,1
8490-BXHEO,1,1,0,0,1,1,2,0,1,0,0,0,0,0,1,1,0,1,2
7173-TETGO,0,1,1,0,1,1,2,1,0,0,0,0,0,2,0,0,0,3,3
7929-SKFGK,1,0,1,0,1,1,2,1,1,1,1,1,1,2,0,1,0,3,3
2300-RQGOI,0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,2,0,2,1
3563-SVYLG,1,0,1,1,1,0,1,1,1,1,1,0,0,2,0,1,0,3,3
5228-EXCET,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,3,1,1,1
6435-VWCCY,1,1,1,0,1,1,2,1,1,0,0,1,0,2,1,1,0,3,3
4998-IKFSE,0,0,0,0,1,1,2,0,0,1,0,1,1,0,0,3,0,2,2
8630-QSGXK,1,0,1,0,1,1,1,0,0,0,1,1,1,2,1,0,0,2,3
2455-USLMV,0,0,0,0,1,1,2,1,0,1,0,0,0,0,1,1,0,2,2
7394-FKDNK,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,3,1,0,1
9488-FVZCC,0,0,1,1,1,1,1,1,1,1,1,0,1,2,1,0,0,3,3
6331-LWDTQ,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1
5995-WWKKG,0,0,0,0,1,0,0,2,2,2,2,2,2,1,1,3,0,2,1
1597-FZREH,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,3,1,0,0
7879-CGSFV,1,0,0,0,1,0,2,1,1,0,0,1,1,1,1,2,0,2,3
9921-EZKBY,1,0,0,1,1,1,2,1,0,1,0,0,1,0,1,0,0,2,2
7432-FFVAR,0,0,1,1,1,0,2,0,0,1,1,0,1,1,0,0,0,2,3
7246-ZGQDF,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0
7000-WCEVQ,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,2,1,1,1
0727-IWKVK,1,0,1,0,1,0,2,0,1,1,0,0,0,0,1,3,1,0,1
5959-BELXA,1,1,0,0,1,1,2,0,0,0,0,1,1,0,1,1,1,2,2
4456-RHSNB,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
3512-IZIKN,0,0,1,0,1,1,1,1,0,1,1,0,0,2,0,1,1,3,3
2481-SBOYW,0,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,0,3,2
7109-MFBYV,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1
1833-TCXKK,1,0,1,0,1,1,2,0,1,1,0,1,1,0,1,0,0,2,3
1832-PEUTS,1,0,1,1,1,1,2,0,0,1,0,1,0,2,1,1,0,3,3
6141-OOXUQ,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,1,0,0
8660-BUETV,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0
0580-PIQHM,0,0,1,1,1,1,2,1,1,1,0,0,1,1,1,0,0,2,3
5696-CEIQJ,1,0,1,1,1,0,2,0,1,1,1,1,1,2,0,0,0,3,3
7503-ZGUZJ,1,0,0,0,1,1,2,0,0,0,0,1,0,0,1,2,1,0,0
1696-HXOWK,0,0,1,0,1,1,2,1,1,0,0,1,0,1,0,2,0,3,3
3026-ATZYV,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,2,2
4012-YCFAI,1,0,1,0,1,0,1,1,1,0,1,0,0,2,1,2,0,3,2
2506-TNFCO,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0
9970-QBCDA,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,1,0,0,0
8718-PTMEZ,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,3,1,1,0
9496-IVVRP,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2207-OBZNX,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,1,0,0
2657-VPXTA,0,0,1,1,1,0,2,0,0,0,0,1,1,0,1,3,0,1,1
6551-VLJMV,1,0,1,0,1,0,0,2,2,2,2,2,2,2,0,1,0,2,1
1221-GHZEP,0,0,0,0,1,0,1,1,0,0,1,0,1,2,1,2,0,3,3
9289-LBQVU,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,2,0,3,3
6142-VSJQO,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3458-IDMFK,1,0,0,0,1,0,0,2,2,2,2,2,2,2,1,2,0,1,1
6933-FHBZC,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,0,1,2
0221-NAUXK,1,0,0,1,1,0,0,2,2,2,2,2,2,1,1,0,0,1,0
9770-KXGQU,0,0,0,0,1,1,2,1,1,1,0,1,0,1,0,2,0,2,3
6437-UKHMV,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,3,1,0,1
6538-POCHL,1,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1,0,2,2
6726-NNFWD,0,1,1,0,1,0,2,0,1,1,0,0,1,2,0,1,0,3,3
3002-WQZWT,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,0,1,2
4277-UDIEF,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,2
1208-NBVFH,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,3,0,1,1
4912-PIGUY,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,3,0,0,0
1114-CENIM,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,2
6060-DRTNL,0,1,0,0,1,0,2,0,0,1,0,1,0,0,1,2,1,0,1
2725-TTRIQ,0,0,1,1,1,1,1,1,0,1,1,1,1,2,1,0,0,3,3
3374-TTZTK,1,0,1,0,1,0,2,1,1,1,1,1,1,2,1,3,0,2,3
8990-ZXLSU,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1
2275-RBYQS,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0
8473-VUVJN,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,3,1,0,0
6289-CPNLD,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,2,1,2,2
5536-SLHPM,0,0,1,0,1,1,2,0,0,1,0,0,0,0,1,3,1,2,3
4419-UJMUS,1,0,1,1,1,1,2,0,0,0,1,1,1,2,1,3,0,3,3
7794-JASDG,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0
7609-YBPXG,1,0,0,0,1,1,1,1,0,1,1,1,1,2,0,0,0,2,3
5519-TEEUH,1,0,0,1,1,0,0,2,2,2,2,2,2,1,1,2,0,2,1
7856-GANIL,1,1,1,0,1,1,2,0,1,1,1,1,0,1,1,0,0,2,3
0804-XBFBV,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0
2676-OXPPQ,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
3703-TTEPD,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,2
2799-TSLAG,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,0,0,3,2
0196-VULGZ,0,1,1,0,1,1,2,0,0,0,0,0,1,0,1,3,1,0,1
8837-VVWLQ,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,3,1,0,1
2696-NARTR,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,3,1,1,1
2208-NKVVH,1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,2,0,2,1
7614-QVWQL,1,0,1,1,0,2,1,0,1,0,0,1,1,1,1,0,1,2,2
1976-CFOCS,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0
4631-OACRM,1,1,0,0,1,0,2,0,0,0,0,0,1,0,1,3,1,1,1
7139-JZFVG,1,0,1,1,1,0,1,1,1,1,0,0,0,2,0,0,0,3,2
4987-GQWPO,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0
3755-JBMNH,1,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,1
1757-TCATG,1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,0,0,2,1
6345-ULYRW,1,1,1,0,1,1,2,0,1,0,0,0,1,1,0,2,1,2,3
4776-XSKYQ,0,0,1,1,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0
8048-DSDFQ,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
5753-QQWPW,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,3,0,1,2
6010-DDPPW,1,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,3,2
1809-DMJHQ,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0
6693-FRIRW,1,0,0,0,1,0,2,0,1,1,0,1,1,0,0,1,0,1,2
6586-MYGKD,1,0,1,0,1,1,1,1,0,0,1,1,1,2,1,1,0,3,3
3173-NVMPX,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,2,0,0,1
0248-PGHBZ,0,1,0,0,1,0,2,1,1,0,1,1,0,2,1,0,0,3,3
0623-GDISB,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2892-GESUL,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,2,0,1,0
6923-EFPNL,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
7472-EQOAV,1,1,1,1,1,0,2,1,1,1,0,0,0,1,1,0,0,3,3
9574-RKJIF,1,0,1,1,1,1,2,1,1,0,0,1,0,0,1,3,1,2,2
2043-WVTQJ,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0
8034-RYTVV,0,0,0,0,1,1,2,1,0,1,0,0,0,1,1,1,0,2,3
3863-QSTYI,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,3,0,3,2
2619-WFQWU,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1,0,0
5044-LRQAQ,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1
1716-LSAMB,1,0,1,1,1,0,1,1,0,0,1,0,0,2,0,0,0,2,2
1333-PBMXB,0,0,1,1,1,1,0,2,2,2,2,2,2,1,1,0,0,2,1
6546-OPBBH,1,0,1,1,1,1,0,2,2,2,2,2,2,1,1,2,0,2,1
5985-BEHZK,0,1,1,0,1,1,2,0,1,1,0,1,1,1,0,1,0,3,3
9127-QRZMH,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,2,2
5919-VCZYM,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
9644-KVCNC,0,0,0,0,1,1,2,0,0,1,0,1,0,1,1,0,0,3,3
2137-DQMEV,1,0,1,1,0,2,1,1,1,0,0,1,0,1,0,2,0,3,2
8174-LNWMW,0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,0,2,1
9279-CJEOJ,0,1,0,0,1,1,2,0,0,0,0,1,1,0,1,0,0,1,2
7964-VEXDG,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,3,0,1,2
2404-JIBFC,0,0,1,1,1,1,1,1,0,1,1,1,1,2,1,0,0,2,3
0778-NELLA,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,0,0
8029-XYPWT,1,1,1,0,1,1,2,1,1,1,1,1,1,2,1,0,0,3,3
4614-NUVZD,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,3,1,0,0
4632-PAOYU,1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,2,0,1,1
3803-KMQFW,0,0,1,1,1,0,0,2,2,2,2,2,2,0,0,2,1,0,0
6804-GDMOI,0,0,0,0,1,1,2,0,0,1,1,1,1,2,1,3,1,3,3
2990-OGYTD,0,0,1,0,1,1,1,0,1,1,1,1,1,2,0,0,0,3,3
6646-JPPHA,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,3,0,1,1
9572-MTILT,1,0,1,0,1,1,2,1,1,1,1,1,0,0,1,3,1,3,3
7658-UYUQS,1,1,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,2
7880-XSOJX,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,2,0,0,0
9611-CTWIH,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1,3,1,0,0
4589-IUAJB,1,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,3,2
0329-GTIAJ,0,0,0,0,1,0,2,0,1,0,1,1,1,0,1,3,1,0,0
8746-BFOAJ,1,1,0,0,1,0,0,2,2,2,2,2,2,1,0,0,0,1,1
8457-XIGKN,1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,1,0,1,0
6072-NUQCB,1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,0,0,1,1
6629-CZTTH,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,1,0,0
8838-GPHZP,0,0,0,0,1,0,0,2,2,2,2,2,2,2,1,2,0,3,1
8750-QWZAJ,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,0,3,1
5364-EVNIB,1,0,0,0,1,0,2,0,1,1,0,0,0,0,1,3,1,1,1
6918-UMQCG,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,0,0,0
0675-NCDYU,0,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,3,3
6339-DKLMK,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,3,0,1,0
1346-PJWTK,1,0,1,0,1,0,2,0,1,1,1,0,1,0,0,1,0,3,3
5088-QZLRL,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,0,0,0
8023-QHAIO,0,1,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0,3,3
4397-FRLTA,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
3057-VJJQE,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,2,0,2,2
5087-SUURX,0,0,1,0,0,2,1,0,0,1,0,1,0,0,1,3,1,1,1
2302-OUZXB,1,0,1,0,1,1,1,0,1,1,0,1,1,2,0,0,0,3,3
8133-ANHHJ,0,1,0,0,1,1,2,1,1,1,1,0,1,1,0,0,0,2,3
2270-CHBFN,0,0,1,0,1,1,2,1,1,1,1,0,0,0,1,1,0,2,3
0013-EXCHZ,0,1,1,0,1,0,2,0,0,0,1,1,0,0,1,2,1,0,0
5982-FPVQN,0,0,1,1,1,1,2,0,1,1,0,0,1,0,1,3,0,2,2
9107-UKCKY,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,3,0,3,3
4654-ULTTN,1,0,1,0,1,1,1,1,0,1,1,0,1,2,1,1,0,3,3
5550-VFRLC,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0
5546-BYZSM,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,0,2,1
1492-KGETH,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,3,3
4929-BSTRX,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,1,0,0
4163-HFTUK,1,0,0,0,1,0,0,2,2,2,2,2,2,1,0,3,0,2,1
8215-NGSPE,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,2,0,2,1
2225-ZRGSG,0,0,1,1,1,1,2,1,1,1,1,0,0,2,0,0,1,3,3
8859-YSTWS,1,0,0,0,1,0,0,2,2,2,2,2,2,1,0,0,0,2,1
5271-YNWVR,1,0,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,3,3
7601-DHFWZ,0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,0,2,1
2657-ALMWY,0,1,1,0,1,0,2,0,1,0,0,0,1,0,0,3,1,1,2
6330-JKLPC,1,0,1,0,1,1,2,0,1,0,0,0,0,0,1,0,1,1,1
4667-OHGKG,1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,1,0,0
1998-VHJHK,0,0,0,0,1,0,0,2,2,2,2,2,2,1,0,2,0,1,1
1707-HABPF,0,1,0,0,1,0,2,0,1,1,0,1,0,1,1,0,0,2,3
1660-HSOOQ,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0
7253-UVNDW,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,1,1,2,2
0487-VVUVK,1,0,1,1,1,0,0,2,2,2,2,2,2,0,1,2,0,1,1
7228-OMTPN,1,0,0,0,1,0,2,0,0,0,0,1,1,0,1,3,1,0,0
5063-IUOKK,1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,2,0,1,0
4508-OEBEY,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,2,2
0027-KWYKW,0,0,1,1,1,1,2,0,0,0,0,1,0,0,1,3,0,1,2
2308-STERM,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
5982-XMDEX,0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,0,0,3,2
6284-AHOOQ,1,1,0,0,1,1,2,0,0,0,1,1,0,0,1,0,1,1,2
6051-PTVNS,0,0,1,1,1,0,0,2,2,2,2,2,2,1,0,1,0,2,1
2344-JMOGN,1,0,1,0,1,0,2,0,1,1,1,1,0,0,1,2,1,0,1
3799-ISUZQ,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1
2877-VDUER,0,0,1,1,0,2,1,0,0,0,1,1,0,1,0,2,0,2,1
9152-AMKAK,1,0,0,0,1,0,1,1,0,1,1,1,1,2,1,2,0,0,1
1794-HBQTJ,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0
9432-VOFYX,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,1,1
8049-WJCLQ,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,2,0,1,1
6586-PSJOX,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1
2460-FPSYH,0,1,0,0,0,2,1,1,1,0,0,1,1,0,1,3,1,2,2
9705-ZJBCG,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1
4818-DRBQT,1,0,1,0,1,1,2,0,1,0,0,0,0,0,1,0,1,1,2
1320-HTRDR,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,1,0,0
6847-KJLTS,0,1,1,0,1,1,2,0,0,0,1,1,1,0,1,0,0,3,3
9670-BPNXF,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,2,2
3913-FCUUW,0,0,1,1,1,1,1,1,1,1,1,0,0,2,1,0,0,3,3
3301-VKTGC,1,0,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,3,3
1493-AMTIE,1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,0,1,0,0
9555-SAHUZ,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,3,0,2,2
0816-TSPHQ,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
9932-WBWIK,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,1,0
4619-EVPHY,0,1,1,0,1,0,2,0,0,0,0,1,1,1,1,0,0,1,2
5286-YHCVC,1,0,1,0,1,1,2,0,1,1,0,1,1,2,1,0,0,3,3
6424-ELEYH,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0
4391-RESHN,1,0,0,0,1,1,2,0,0,1,1,1,1,0,1,2,1,1,2
9115-YQHGA,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3,0,2,2
4462-CYWMH,1,1,1,0,1,1,2,0,1,0,0,0,1,0,1,0,0,3,3
8963-MQVYN,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,3,0,1,1
2458-EOMRE,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1
9334-GWGOW,1,1,1,0,1,1,2,0,0,0,0,0,0,0,1,3,0,0,1
6821-BUXUX,0,0,0,0,1,1,2,1,1,0,0,1,0,0,1,3,1,1,1
5028-HTLJB,1,1,0,0,1,0,0,2,2,2,2,2,2,0,0,2,1,0,0
9801-GDWGV,0,0,0,0,1,1,2,0,1,1,0,1,1,0,1,3,1,2,3
6542-LWGXJ,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0
5567-GZKQY,1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,0,3,1
1222-LRYKO,1,0,0,1,1,1,0,2,2,2,2,2,2,0,0,2,0,0,0
2320-JRSDE,0,0,1,1,1,0,0,2,2,2,2,2,2,0,1,3,1,0,0
2087-QAREY,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,2,0,1,1
0601-WZHJF,1,0,1,0,0,2,1,0,0,0,0,1,1,0,0,3,1,1,1
4423-JWZJN,1,0,1,1,1,1,2,0,0,1,0,0,1,1,0,1,0,3,3
5143-WMWOG,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,1,0,0
6490-FGZAT,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
5393-RXQSZ,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,1,0,0
7452-FOLON,1,0,0,1,1,1,0,2,2,2,2,2,2,1,0,0,0,2,1
2320-TZRRH,0,0,0,0,1,0,0,2,2,2,2,2,2,1,0,2,0,1,1
0231-LXVAP,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,3,1,0,0
9444-JTXHZ,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,3,1,0,0
4942-VZZOM,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,3,3
